Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Singapore,SGP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.7732,100.627,
Solomon Islands,SLB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,73.97489166,84.17247009,81.88163757,77.60019684,75.59548187,77.66340637,83.48834229,79.16841888,77.16651154,74.19132996,75.14315033,71.44113159,70.6023407,76.8552475,79.39987946,77.31139374,77.2352829,81.217659,,,88.18689728,89.70580292,96.09977722,101.2769318,104.7135162,107.9753571,92.42767334,107.7786407,,89.20461273,86.2889,,94.82242,,,100.62318,106.19116,107.25635,,,114.6561,115.6261,112.8037,114.0075,113.4294,113.5939,114.3743,112.6239,106.2065
Sierra Leone,SLE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,34.99288177,36.05162048,33.46450043,34.88647842,35.81575012,37.68209076,38.77862167,39.2166481,,49.61685181,50.17792892,53.62926102,52.6517601,55.85680008,59.34814835,58.76108932,,54.76539993,49.51596832,47.64498901,43.99341965,,,,,,,,,59.55328,72.87275,,,,,,,,,,113.7811,116.5876,118.2061,,116.0991,118.2468,124.4763,112.7546
El Salvador,SLV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,83.05052185,84.94828033,83.88986206,88.91706085,90.8003006,93.01193237,95.49629211,97.09040833,99.20860291,101.5622635,92.61554718,76.86894989,86.16439056,89.09706116,91.41047668,,,102.1403198,103.7881927,101.3720169,,99.39600372,102.3985825,103.3157272,,103.5715408,111.1097565,78.6222229,112.2226028,112.6401062,112.13527,112.63912,113.40176,115.48497,118.17102,118.20685,117.68264,123.49582,115.92366,114.74882,114.973,114.1626,112.3888,109.6913,106.2758,102.6576,99.80045,96.15064,
San Marino,SMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,91.82073212,94.08419037,97.62181091,100.1776199,102.47435,104.1230774,104.8549805,105.1165771,106.0788193,105.8620682,107.0212784,107.5921936,108.1100693,103.262413,98.49520874,93.07388306,88.16300201,83.52789307,84.45629883,85.98458099,89.84432983,92.59259033,94.22010803,93.27999878,,88.04347992,89.31298065,,,85.60658,,,,93.89214,,,,116.08856,115.2094,112.9656,108.3911,106.7843,,,,,,108.084
Somalia,SOM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,7.870110035,9.309679985,12.25382996,14.98237038,,31.86355019,33.19501114,29.32958031,30.15575981,28.25099945,20.72164917,18.24246025,16.87467957,17.02795029,15.50545025,14.4149704,,,,,,,,,,,,,,,,,,,,,23.36354,,,,,,,,,,,
Serbia,SRB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6715012,103.58666,102.52085,102.11952,101.06524,101.55494,102.74709,101.83955,101.06215,100.62958,97.6858,95.89576,101.4934,100.5713,100.8955,101.1312,101.3429,100.5713,100.3129,100.3019
Sub-Saharan Africa (excluding high income),SSA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.15744019,54.9205513,56.15879822,57.4234581,59.68297958,61.3781395,62.68981171,66.0962677,69.73309326,74.20835114,77.28694916,79.9511795,81.9154129,81.69438171,80.65907288,78.27667999,75.70773315,74.02072144,72.92999268,73.49368286,72.61467743,73.70153809,73.41657257,74.28777313,74.47531891,75.29698944,73.52812958,77.46349335,78.83879089,79.47380829,82.06635284,84.24107361,86.57227325,89.23549652,91.29891968,93.64891052,95.42843628,96.19632721,97.35684204,97.5956192,97.36557,98.75356,99.58715,99.84496,99.42033,97.97284,97.91618,97.91353,97.83581
South Sudan,SSD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.05068,,,,72.98991,,,
Sub-Saharan Africa,SSF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.16619873,54.92977142,56.16794968,57.43233109,59.6912384,61.38568115,62.69641876,66.10214996,69.73831177,74.21237946,77.28981018,79.95385742,81.91793823,81.69683838,80.66139984,78.27947998,75.71102905,74.02375793,72.93282318,73.49642944,72.6177063,73.70451355,73.41941071,74.2904892,74.47808838,75.29966736,73.53090668,77.46572113,78.84085846,79.47598267,82.068367,84.24279022,86.57376099,89.23679352,91.29972839,93.64996338,95.42920685,96.197052,97.35746002,97.59619904,97.36629,98.75419,99.58765,99.84532,99.42065,97.97317,97.91639,97.91363,97.83594
Small states,SST,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.26702118,95.10144806,96.26428223,96.90677643,98.66976929,99.06456757,99.68395996,100.2844315,100.2614899,99.68749237,99.42579651,100.0972672,100.793808,101.2077637,101.4180984,101.9830704,101.8939514,102.4922333,102.2038498,101.8290024,100.0233383,99.88581848,99.21914673,99.1272583,100.5257416,101.225441,101.0541,101.5164566,101.7080002,101.4092331,102.7507019,103.7173691,104.2127075,104.9510803,105.6060715,105.8369675,106.7843399,106.2789383,107.1672897,107.1350784,107.2583,107.4099,107.1768,106.8051,106.654,106.7563,106.6282,106.5612,106.4945
Sao Tome and Principe,STP,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,110.0292816,122.1100235,144.3163452,114.2936707,116.0365219,148.3904572,126.642662,137.5084991,,155.7746735,154.141571,151.6851959,143.832077,133.8900146,125.7499619,,118.5531082,121.5000305,,128.1070251,130.868454,135.0430603,,,,134.1418304,,127.1500931,100.2995987,,,120.64557,123.36893,124.59318,125.63088,,119.40293,120.09878,120.06609,116.592,116.0074,107.5798,107.075,103.9321,105.2666,106.1885,106.7915,
Suriname,SUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,128.6622925,127.6499023,130.1850739,133.3435974,128.547821,111.8457031,124.9055634,127.039711,132.1689911,131.3276672,126.4255905,132.4332733,135.9250641,139.1317444,141.0406189,143.6405334,131.6317139,130.8516693,135.2421265,121.3626785,113.1714783,132.539505,138.2621613,149.7418671,,,,,104.7216415,,106.07478,104.12106,,,105.0331,105.81222,104.21041,111.69702,114.15126,114.0404,112.2363,112.7073,112.8361,113.3312,115.8036,115.547,110.5575,108.8421
Slovak Republic,SVK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.98287201,101.9780426,100.778389,100.7921219,99.93383026,98.84378052,97.96108246,101.1827698,101.113327,101.49387,101.56137,99.50024,98.50422,97.7449,98.21761,100.58846,103.00017,103.95,102.94312,101.448,100.304,100.5292,100.5876,99.76804,98.493,97.85217,98.73205,
Slovenia,SVN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,97.3973999,99.48867035,100.3563004,99.39349365,98.22553253,96.81958008,96.14315033,95.67680359,95.9839325,96.14292145,77.74558258,97.79386902,93.71949005,94.01236725,96.51746368,97.70581055,98.79486847,99.01412201,98.28314209,97.31965,101.1889,105.2309,110.76275,98.9928,100.53746,101.84752,98.27503,98.6131,99.13549,99.49639,99.85341,100.2945,99.94418,99.71509,99.94983,99.83801,100.3967,
Sweden,SWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,94.02333069,95.81092072,97.06020355,98.73242188,100.3541794,101.1025085,100.3848495,98.82868195,98.31768799,97.27693176,96.49623871,96.91915131,97.76898193,98.13284302,97.84555054,97.68675232,98.16773987,98.50189209,98.77628326,99.51596069,99.72395325,100.331459,104.26828,104.1669922,104.2409286,104.3848114,104.9532166,110.1519775,109.9006271,109.59968,109.66054,108.50175,107.28479,97.31768,95.80499,95.64809,96.69781,98.71492,99.90296,101.4376,100.4285,101.9239,120.4248,120.8581,122.9374,124.8511,126.5754,
Eswatini,SWZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,80.89665222,81.16565704,83.94876099,86.85677338,88.43768311,88.79984283,88.64256287,88.83374023,88.39924622,88.65672302,90.05032349,92.30964661,92.53600311,92.14247131,91.98370361,91.87805176,90.76959229,90.89304352,90.4468689,89.61696625,91.63648224,92.09234619,93.65746307,95.23348999,97.64949799,101.948761,102.4369583,103.8009567,104.6485138,106.1944809,106.3866,104.9926,103.31846,103.27497,108.88582,111.77379,117.63808,120.26621,,120.01546,124.9072,124.4922,123.6505,121.9404,120.7231,119.2154,116.795,115.1601,
Sint Maarten (Dutch part),SXM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.3424,,128.1631,,,,
Seychelles,SYC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,103.3617172,106.6885605,107.7433167,107.7269897,107.1391602,105.3867493,101.91539,101.5226898,101.7386932,99.50140381,95.66815948,97.75337219,99.3375473,99.19191742,97.89076996,99.88646698,101.7223663,98.51139069,96.04107666,96.25527191,,99.77355957,99.44922638,100.2946014,101.9545288,102.7760391,102.6583633,101.4255981,101.7023468,104.1640396,105.58189,105.04725,105.45753,106.26822,102.58005,109.12971,107.25681,107.70352,107.71126,107.84044,110.4318,110.4688,109.2679,106.8422,105.5582,104.3731,101.9007,99.84532,100.3795
Syrian Arab Republic,SYR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,81.28443909,85.42990875,90.59339142,92.25630951,93.32131195,95.08322144,94.89486694,94.21562195,93.94243622,94.88156891,95.54049683,96.8528595,97.19333649,99.24568176,100.8395233,102.6746216,105.5084915,104.9585724,105.8064575,105.2660217,106.6820984,107.9524307,107.1329803,107.2720413,106.7057419,106.2767868,105.6140823,104.9069901,106.0531769,107.30192,109.59287,111.76212,121.45799,120.967,120.43331,117.93235,116.16339,115.48499,114.93305,116.8238,121.5973,128.4603,81.66355,,,,,
Turks and Caicos Islands,TCA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,32.28528976,31.65984917,31.62845039,32.42752075,32.29415131,33.44313812,33.84231186,,,,,,,,34.45772171,39.19150162,38.1868515,45.26250839,44.20230865,49.45624161,51.11835861,53.38862991,50.08287811,47.36922073,46.19033813,48.24914169,53.44842911,59.33961105,60.88727188,63.6706,66.05162,69.77353,71.66939,75.0761,71.61457,70.92914,69.78533,77.72065,81.97506,81.91848,88.64548,92.89533,100.1328,101.5848,91.58313,86.84687,,
East Asia & Pacific (IDA & IBRD countries),TEA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,101.3948898,101.1578598,102.5764313,107.7301331,110.4086685,112.4511032,113.0820999,110.149147,106.9428329,106.7194977,107.7021484,109.3864822,109.7288971,109.949791,110.76577,114.1658936,116.95224,119.9096527,120.9227371,120.8620682,119.281311,117.5606003,115.9309311,113.9882202,111.9834366,109.773819,107.5018692,105.6965714,106.0254517,106.4978638,108.1911774,109.9992981,108.524353,107.0695572,105.6672516,104.0443878,101.9412079,102.3124084,102.2997818,102.1735535,101.9319,102.2602,102.9786,102.6292,100.4986,100.7623,101.6304,102.2664,102.8745
Europe & Central Asia (IDA & IBRD countries),TEC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,104.7380676,104.7704391,103.7714996,103.1827774,102.8125916,102.6249237,102.9273224,103.0573578,102.971962,103.2172318,102.8495483,101.7902985,102.1826324,102.4021683,104.1193466,104.4282913,105.0099182,105.1908264,105.7193298,104.3883896,104.2160797,105.3692627,104.8618088,104.2111511,103.3861771,102.665741,102.0217285,101.7263489,101.8876801,102.0806122,101.8479919,103.586937,105.4901886,103.7072296,101.898613,99.54338837,98.66306305,98.78923798,98.95883179,98.69065857,99.32695,99.84397,99.7122,101.6499,100.7173,99.19849,99.30505,97.94559,97.76276
Togo,TGO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,66.64343262,72.35752869,78.70410156,81.9431076,84.30654907,90.68634033,96.13684082,99.59893799,105.1331406,107.8419876,109.5092468,103.6768494,98.17813873,87.45188904,83.4863205,82.14566803,87.40036774,87.11264801,90.90963745,92.66586304,97.94796753,96.15823364,,93.25656891,105.0397568,111.5754166,114.3535614,116.0935135,122.6585388,115.98607,118.40903,120.33631,117.64927,116.16873,114.62911,117.74638,111.08686,111.29329,125.15068,127.3374,124.7091,127.2142,127.4332,123.9458,120.8001,125.1071,124.351,123.7646
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,82.77378845,84.1203537,84.52438354,84.90242004,84.31009674,83.68128204,82.75450897,82.39026642,91.6526413,95.84255219,97.29550171,97.99143219,97.52088928,96.20191956,96.13749695,95.77581787,96.87268066,97.79373169,97.80664825,98.83840179,99.85926819,100.4663391,99.74633026,98.42935181,95.59175873,91.68782043,92.22953796,93.55635071,97.2983017,97.61494,97.08288,98.6697,,101.42069,101.92334,101.81307,101.37949,100.82844,99.17333,96.85814,96.75588,97.02945,96.91785,102.1109,100.6509,100.7575,99.62503,
Tajikistan,TJK,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.00713348,90.63548279,84.41761017,89.27467346,89.5265274,89.460289,88.5730896,95.57465363,95.83856201,96.4624,95.75475,97.00954,99.01869,98.93096,100.12453,100.52183,99.6025,101.48717,101.1125,101.4985,100.8,100.856,100.7993,98.279,97.60879,97.98573,100.8574,
Turkmenistan,TKM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.40043,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,105.0012512,106.9095993,107.133667,108.3114395,108.7878265,108.4610901,108.2131577,110.5797119,112.3714523,116.1733017,116.9968033,117.3421021,118.1351929,116.73909,118.0191116,116.7782211,123.6822433,114.5821533,115.5861206,113.5590897,116.0934906,113.3156967,114.0404587,114.4862595,115.1025085,121.9263535,122.1328964,115.7129288,123.2051163,122.731308,119.1224518,119.9432983,119.5983124,117.9560928,116.6615677,116.4042435,115.9083786,115.859169,116.2833481,116.3957214,115.1931,116.0886,115.7525,111.0188,110.173,109.2152,109.0878,109.171,109.4769
Timor-Leste,TLS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.61015,116.05355,112.72339,110.09156,105.2,,,117.9006,122.01262,122.6828,126.6274,126.9726,127.4477,127.8436,128.2139,125.7213,119.7651,115.3078
Middle East & North Africa (IDA & IBRD countries),TMN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.51878357,72.54308319,75.42259216,77.16766357,77.86625671,80.73912048,83.49304962,85.08927917,86.06530762,84.98387146,87.88923645,87.28089905,89.21492767,90.2355423,91.39730835,91.18273926,91.99208832,93.16902924,93.71208191,93.56613922,94.813797,95.61630249,93.19526672,93.31548309,95.05352783,93.14215851,94.93650818,94.71433258,95.38732147,96.24764252,97.13593292,98.49414825,99.77178955,100.7095718,100.90728,100.5862579,101.2336884,101.9537735,102.407341,103.0405579,103.7397,103.6708,105.6276,105.9628,103.727,103.8354,104.2183,104.54,104.6797
Tonga,TON,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,110.825058,98.96311188,97.95990753,97.790802,99.4070282,114.4589081,116.8416595,117.8584366,122.0764771,126.15168,127.14505,120.1245193,117.8201065,116.0142136,118.5110016,118.2942886,117.96875,115.411171,,,107.209137,106.7585678,106.366127,109.0743713,110.5910721,114.7385101,118.1869202,116.4684525,112.8015366,111.4557037,107.74343,108.85097,109.30411,115.26221,111.55802,111.83191,111.32943,110.51358,108.21322,107.77412,108.3612,110.1177,113.7667,115.3219,115.7122,116.339,,,
South Asia (IDA & IBRD),TSA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.46630859,72.09554291,73.61386871,77.35061646,76.85605621,78.03993988,78.22686768,79.90769958,76.7452774,76.64399719,77.65830994,79.16313171,79.36287689,81.27086639,82.44119263,82.2895813,83.90445709,82.19393158,84.53700256,86.97799683,86.91687012,86.89717865,87.32431793,88.74359131,89.95474243,90.01644135,90.07000732,89.91229248,88.87654114,89.48236084,90.85398102,90.57949829,92.22427368,98.76009369,100.9403,102.6773376,104.0014038,105.8047485,106.1022568,105.6865005,106.0378,105.8593,106.9454,107.3821,105.9888,106.5051,111.5825,110.2115,110.6382
Sub-Saharan Africa (IDA & IBRD countries),TSS,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,54.16619873,54.92977142,56.16794968,57.43233109,59.6912384,61.38568115,62.69641876,66.10214996,69.73831177,74.21237946,77.28981018,79.95385742,81.91793823,81.69683838,80.66139984,78.27947998,75.71102905,74.02375793,72.93282318,73.49642944,72.6177063,73.70451355,73.41941071,74.2904892,74.47808838,75.29966736,73.53090668,77.46572113,78.84085846,79.47598267,82.068367,84.24279022,86.57376099,89.23679352,91.29972839,93.64996338,95.42920685,96.197052,97.35746002,97.59619904,97.36629,98.75419,99.58765,99.84532,99.42065,97.97317,97.91639,97.91363,97.83594
Trinidad and Tobago,TTO,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,114.5652695,113.9324799,113.0298462,111.9018326,111.6623688,114.6886597,114.1736069,111.8317337,106.2794876,102.5268478,101.2842484,100.1723709,99.83013916,96.68550873,96.56067657,94.86576843,97.63954163,98.3755188,97.04773712,95.64939117,95.27204895,94.7379303,94.88790894,95.22258759,96.32514954,97.2620163,98.81765747,100.4452133,102.5609894,104.91024,101.12275,96.51612,100.52961,101.71258,99.25541,,104.63894,106.38056,106.59447,106.2101,,,,,,,,
Tunisia,TUN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,103.4309769,102.3705902,95.2798233,92.30634308,94.96955109,96.78753662,99.66060638,101.035202,101.076149,102.6957626,103.2770462,105.5073395,109.7271271,112.0606308,113.9068909,115.5643997,116.1104507,115.4674606,112.3461227,114.0764084,114.771492,114.7443619,114.2954102,115.6886978,115.1665268,113.8593979,112.3846436,113.1119308,114.2611008,114.62425,114.84784,114.30154,113.57029,112.55845,111.59859,109.65342,105.84492,104.79886,105.38673,107.1921,107.7988,109.8975,111.3901,113.3336,114.5549,114.9202,115.6496,115.446
Turkey,TUR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,108.1339569,107.7977982,108.5949097,108.126442,107.2269669,107.1516113,105.7592773,102.7273712,102.6594467,,99.8441925,101.3648071,102.4720917,108.3539276,107.1229172,107.5972977,107.1712265,108.6184464,105.6760864,106.0282593,105.6219025,105.338028,102.5474167,99.9824295,99.59506989,,99.537323,,103.4232025,103.40946,105.70014,106.66116,103.42783,103.2874,103.17626,102.62585,102.90472,102.50367,100.12716,101.299,101.0496,98.6305,107.1543,106.313,103.0273,100.9476,93.15498,
Tuvalu,TUV,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,100.0992966,,91.20287323,87.66339874,,,73.00756073,,,84.95736694,87.05166626,,,,98.8850174,99.5607605,116.06733,111.74628,101.50316,106.24506,109.77326,111.53846,110.52233,,,,,,,,96.14344,99.79879,88.09049,,86.02989
Tanzania,TZA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,34.01530838,35.42496872,37.78105927,40.36302185,43.64313889,53.40739822,63.3728981,71.35787964,90.86933136,94.40312958,96.00836182,97.67965698,93.83204651,92.03479767,87.42456055,76.97151184,74.33437347,72.0918808,70.05789185,70.01500702,70.5530777,71.02471924,70.48032379,70.69444275,69.59806824,69.07785797,68.35527039,68.53688049,66.57878876,67.35134125,68.84672,74.75268,89.36427,95.78857,101.11537,105.41054,109.03759,111.33522,112.41551,106.66278,102.8417,97.20787,94.17554,90.04184,86.7885,84.67947,85.29786,89.21768,94.16869
Uganda,UGA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,39.57717133,41.67903137,39.85987091,40.21662903,42.1157608,45.46958923,46.97555161,50.1049881,51.67271042,50.94734955,52.934021,55.65122986,62.06412888,64.32437897,69.41584778,73.65055847,73.7232132,74.20841217,74.67920685,70.43032837,70.99820709,71.27272797,63.97624969,68.5215683,68.87525177,69.46923828,70.59555817,117.7178421,124.4264984,130.2315674,131.48731,133.72694,137.745,138.27523,129.40983,122.93119,121.58718,120.66138,123.51475,124.6847,121.9823,114.3166,113.9004,112.0489,,102.6484,104.0007,102.7047,
Ukraine,UKR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,101.3789215,98.91098785,96.68974304,96.53156281,,99.67330933,100.7254791,102.4429703,103.5088806,104.3073425,103.6688385,102.0113068,100.5630722,101.1007767,101.9052582,103.6041565,,112.8775024,,112.3980865,119.2393494,116.735527,117.706871,118.1796799,,,110.8063583,115.3294678,113.572731,113.17415,119.07674,124.92075,97.30143,96.65634,106.44252,100.08115,98.02895,96.91538,96.82164,98.81844,100.6326,100.8659,101.1218,99.04094,,,,
Upper middle income,UMC,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,103.9874725,103.9892731,105.2242966,109.8089294,112.2176285,113.8355103,114.0278778,111.6078873,108.511467,108.713501,109.4807434,110.1770325,110.1158981,109.7373734,110.5990295,113.0167694,117.1695633,117.0695572,118.1906128,118.2913208,118.5138702,116.5877075,115.4370499,113.8254395,112.0869217,112.0674591,109.8861771,107.1880798,108.6748123,109.0639038,109.865921,111.9521408,111.1363373,109.8076477,108.0233307,106.4818115,104.9586411,104.9754791,105.1494064,104.8111115,103.8706,104.0677,104.215,103.5908,101.2982,101.2792,101.9488,102.4079,102.8608
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,112.0950699,113.4628525,111.3436813,112.8897171,107.3326035,106.5628586,108.6165619,109.7245102,109.5384979,107.7896194,106.9560013,122.4085236,112.8098831,107.2054367,106.0852432,106.9136124,106.016243,106.0397491,106.4090195,107.6940765,108.628067,108.7764511,108.9814072,109.2178497,108.367218,108.0571671,108.1341629,112.6956711,111.8525467,111.3007278,109.04492,108.38845,110.28098,111.29171,112.83157,114.18575,115.70015,115.18192,114.49371,113.99937,112.8251,,,111.7016,111.3334,111.0405,109.7078,108.4594,
United States,USA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,88.86087799,88.42179871,90.70704651,89.81607819,89.61621094,90.44184875,90.65788269,91.07348633,90.61624908,98.91104889,98.63179779,100.4816208,99.03450775,97.8936615,98.23293304,99.90113068,101.1736908,,,106.0332336,105.328598,,103.8992767,103.1154785,104.1064072,103.5598297,,102.5620422,101.9308319,100.72996,101.32613,99.8794,101.11396,101.24966,101.87402,102.20104,103.09321,103.23487,102.21191,100.3335,99.38988,99.16532,99.45544,99.67338,100.2999,101.3629,101.8214,
Uzbekistan,UZB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,112.0981369,,,,,116.8579102,,,110.220047,110.7668381,111.6976929,104.6345825,104.5761032,105.9612808,105.3615875,100.4801865,99.86551666,99.07061005,99.21259308,99.69444,99.48242,98.43727,97.28212,96.81288,97.04586,96.20152,94.58911,93.50753,92.81301,93.93175,94.53816,96.31839,97.63628,98.47447,99.93193,101.5725,103.6549,104.233
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,135.1189575,163.9251556,,102.2658615,97.99507904,103.6963196,,,,,,104.2127228,,111.6614532,,126.3230972,115.87854,,,,113.2764282,,,116.7549286,,,,120.2448502,120.3908234,117.94761,118.49733,114.47152,119.34017,114.03303,118.10847,,109.21558,109.10368,108.16164,109.1081,105.9211,112.2754,111.8058,110.5285,110.2202,109.9716,110.6618,113.4044
"Venezuela, RB",VEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,90.9901886,92.02755737,92.40345001,91.52462769,92.45411682,95.85254669,98.04325104,100.8305588,102.2878723,104.3183899,106.3139725,107.8171997,107.6528473,106.77005,107.433403,107.4001923,106.5496368,106.0423889,105.6732025,106.5024567,110.1423264,111.9253235,110.2409134,,,100.7552567,101.6472473,,99.77773285,101.4451,104.28565,106.68163,104.75289,104.60011,104.17656,103.94703,105.75627,103.02123,103.3525,102.7558,102.4189,102.3112,102.5727,101.3407,100.9367,98.97734,97.15034,
British Virgin Islands,VGB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,125.3488388,113.0072327,114.5766296,97.49478149,107.1794891,106.9387817,,,107.6923065,,107.0498886,,112.7385025,117.3043976,119.3883438,,,,,118.9189224,123.417717,125.5395737,126.4442215,120.4622116,121.9795532,,,,111.3489532,109.09447,105.67403,108.86909,108.67866,110.57165,112.32558,110.88771,112.49076,,109.14166,,103.4619,103.5679,105.7909,111.349,118.5316,122.2386,128.8253,
Virgin Islands (U.S.),VIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,109.9609909,113.0968018,112.1842575,103.8526535,110.0554504,107.6304169,,104.5800934,104.9889908,104.3746872,105.1889038,108.7706223,109.7296677,108.0415573,105.2082367,106.7521515,107.7012863,111.0992279,112.3967285,113.8593063,114.5189667,115.7247772,114.7697983,111.9241714,109.52826,106.55013,103.07186,100.21296,98.92959,97.72135,98.12531,99.78874,101.65875,102.32125,105.7092,107.1937,107.7544,108.4109,110.3296,109.887,111.2049,109.1508,110.5948
Vanuatu,VUT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,123.0447693,123.3130798,117.6745682,117.8501511,118.0665512,116.8246002,117.3003693,117.1121826,117.3344803,118.8868637,118.3256226,114.5243301,,105.6722107,,103.0004501,105.1620026,103.5997162,103.3608932,102.0949936,97.18041229,96.57093811,99.00121307,111.0461121,110.0827332,,,111.8245926,119.8173065,117.9787598,120.28458,120.88939,121.65584,125.11276,121.20081,117.69917,111.74768,112.61092,113.98496,113.66822,122.4828,,,118.3272,,109.2919,,,
World,WLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,88.88835907,89.14714813,90.12197113,92.87579346,93.90052795,95.20797729,95.84503174,95.84285736,94.62576294,95.18344879,96.4921875,97.43032074,97.89526367,98.00871277,98.38320923,98.7682724,100.1560211,99.35571289,99.93193817,100.1178589,99.7265625,99.08261108,98.44187164,98.34927368,98.24909973,98.320961,97.56079865,97.00180817,97.69268799,97.9366684,98.76940155,99.56455994,99.84207153,101.3847427,101.8789291,102.1932602,102.2821426,103.0562592,103.4181671,103.3007202,103.1511,103.4867,104.1734,104.0195,102.7814,102.5117,103.9504,103.6537,103.9455
